matchid,team,innings,remaining_overs,remaining_wickets,runs.total
1001371,New Zealand,2,28,-68,1
1001371,New Zealand,2,28,-69,0
1001371,New Zealand,2,28,-70,0
1001371,New Zealand,2,28,-70,2
1001371,New Zealand,2,28,-70,1
1001371,New Zealand,2,28,-70,6
1001371,New Zealand,2,27,-71,0
1001371,New Zealand,2,27,-72,0
1001371,New Zealand,2,27,-73,0
1001371,New Zealand,2,27,-74,0
1001371,New Zealand,2,27,-75,0
1001371,New Zealand,2,27,-75,1
1001371,New Zealand,2,26,-76,0
1001371,New Zealand,2,26,-76,2
1001371,New Zealand,2,26,-77,0
1001371,New Zealand,2,26,-78,0
1001371,New Zealand,2,26,-78,2
1001371,New Zealand,2,26,-79,0
1001371,New Zealand,2,25,-80,0
1001371,New Zealand,2,25,-81,0
1001371,New Zealand,2,25,-81,1
1001371,New Zealand,2,25,-82,0
1001371,New Zealand,2,25,-82,6
1001371,New Zealand,2,25,-82,1
1001371,New Zealand,2,24,-83,0
1001371,New Zealand,2,24,-83,1
1001371,New Zealand,2,24,-84,0
1001371,New Zealand,2,24,-84,6
1001371,New Zealand,2,24,-84,1
1001371,New Zealand,2,24,-85,0
1001371,New Zealand,2,23,-86,0
1001371,New Zealand,2,23,-86,1
1001371,New Zealand,2,23,-86,1
1001371,New Zealand,2,23,-87,0
1001371,New Zealand,2,23,-87,1
1001371,New Zealand,2,23,-87,1
1001371,New Zealand,2,22,-88,0
1001371,New Zealand,2,22,-89,0
1001371,New Zealand,2,22,-90,0
1001371,New Zealand,2,22,-91,0
1001371,New Zealand,2,22,-92,0
1001371,New Zealand,2,22,-93,0
1001371,New Zealand,2,21,-94,0
1001371,New Zealand,2,21,-95,0
1001371,New Zealand,2,21,-96,0
1001371,New Zealand,2,21,-97,0
1001371,New Zealand,2,21,-97,1
1001371,New Zealand,2,21,-98,0
1001371,New Zealand,2,20,-98,1
1001371,New Zealand,2,20,-99,0
1001371,New Zealand,2,20,-100,0
1001371,New Zealand,2,20,-100,1
1001371,New Zealand,2,20,-100,6
1001371,New Zealand,2,20,-100,1
1001371,New Zealand,2,19,-100,2
1001371,New Zealand,2,19,-100,1
1001371,New Zealand,2,19,-101,0
1001371,New Zealand,2,19,-102,0
1001371,New Zealand,2,19,-102,1
1001371,New Zealand,2,19,-102,1
1001371,New Zealand,2,18,-102,1
1001371,New Zealand,2,18,-102,1
1001371,New Zealand,2,18,-102,2
1001371,New Zealand,2,18,-102,4
1001371,New Zealand,2,18,-103,0
1001371,New Zealand,2,18,-104,0
1001371,New Zealand,2,17,-104,1
1001371,New Zealand,2,17,-105,0
1001371,New Zealand,2,17,-106,0
1001371,New Zealand,2,17,-107,0
1001371,New Zealand,2,17,-108,0
1001371,New Zealand,2,17,-109,0
1001371,New Zealand,2,16,-110,0
1001371,New Zealand,2,16,-110,1
1001371,New Zealand,2,16,-111,0
1001371,New Zealand,2,16,-112,0
1001371,New Zealand,2,16,-113,0
1001371,New Zealand,2,16,-113,1
1001371,New Zealand,2,15,-113,1
1001371,New Zealand,2,15,-114,0
1001371,New Zealand,2,15,-114,1
1001371,New Zealand,2,15,-114,4
1001371,New Zealand,2,15,-115,0
1001371,New Zealand,2,15,-115,1
1001371,New Zealand,2,14,-115,1
1001371,New Zealand,2,14,-116,0
1001371,New Zealand,2,14,-117,0
1001371,New Zealand,2,14,-117,1
1001371,New Zealand,2,14,-117,1
1001371,New Zealand,2,14,-118,0
1001371,New Zealand,2,13,-119,0
1001371,New Zealand,2,13,-119,1
1001371,New Zealand,2,13,-119,4
1001371,New Zealand,2,13,-120,0
1001371,New Zealand,2,13,-120,4
1001371,New Zealand,2,13,-120,4
1001371,New Zealand,2,12,-120,4
1001371,New Zealand,2,12,-121,0
1001371,New Zealand,2,12,-121,4
1001371,New Zealand,2,12,-121,1
1001371,New Zealand,2,12,-122,0
1001371,New Zealand,2,12,-122,2
1001371,New Zealand,2,11,-123,0
1001371,New Zealand,2,11,-123,1
1001371,New Zealand,2,11,-124,0
1001371,New Zealand,2,11,-125,0
1001371,New Zealand,2,11,-126,0
1001371,New Zealand,2,11,-126,4
1001371,New Zealand,2,10,-126,1
1001371,New Zealand,2,10,-126,6
1001371,New Zealand,2,10,-126,1
1001371,New Zealand,2,10,-127,0
1001371,New Zealand,2,10,-128,0
1001371,New Zealand,2,10,-129,0
1001371,New Zealand,2,9,-129,1
1001371,New Zealand,2,9,-129,1
1001371,New Zealand,2,9,-129,1
1001371,New Zealand,2,9,-129,1
1001371,New Zealand,2,9,-129,4
1001371,New Zealand,2,9,-129,1
1001371,New Zealand,2,9,-129,4
1001371,New Zealand,2,8,-129,2
1001371,New Zealand,2,8,-130,0
1001371,New Zealand,2,8,-131,0
1001371,New Zealand,2,8,-132,0
1001371,New Zealand,2,8,-132,1
1001371,New Zealand,2,8,-132,1
1001371,New Zealand,2,8,-133,0
1001371,New Zealand,2,7,-133,1
1001371,New Zealand,2,7,-134,0
1001371,New Zealand,2,7,-134,1
1001371,New Zealand,2,7,-134,1
1001371,New Zealand,2,7,-135,0
1001371,New Zealand,2,7,-136,0
1001371,New Zealand,2,6,-136,1
1001371,New Zealand,2,6,-137,0
1001373,Australia,1,50,9,0
1001373,Australia,1,50,8,0
1001373,Australia,1,50,7,0
1001373,Australia,1,50,6,0
1001373,Australia,1,50,6,1
1001373,Australia,1,50,6,1
1001373,Australia,1,49,5,0
1001373,Australia,1,49,5,1
1001373,Australia,1,49,5,4
1001373,Australia,1,49,4,0
1001373,Australia,1,49,3,0
1001373,Australia,1,49,2,0
1001373,Australia,1,48,1,0
1001373,Australia,1,48,0,0
1001373,Australia,1,48,0,1
1001373,Australia,1,48,0,3
1001373,Australia,1,48,-1,0
1001373,Australia,1,48,-2,0
1001373,Australia,1,47,-2,1
1001373,Australia,1,47,-3,0
1001373,Australia,1,47,-3,1
1001373,Australia,1,47,-4,0
1001373,Australia,1,47,-5,0
1001373,Australia,1,47,-6,0
1001373,Australia,1,47,-7,0
1001373,Australia,1,46,-8,0
1001373,Australia,1,46,-9,0
1001373,Australia,1,46,-9,4
1001373,Australia,1,46,-10,0
1001373,Australia,1,46,-11,0
1001373,Australia,1,46,-11,1
1001373,Australia,1,45,-11,1
1001373,Australia,1,45,-11,4
1001373,Australia,1,45,-11,1
1001373,Australia,1,45,-12,0
1001373,Australia,1,45,-12,1
1001373,Australia,1,45,-12,1
1001373,Australia,1,45,-12,4
1001373,Australia,1,44,-12,1
1001373,Australia,1,44,-13,0
1001373,Australia,1,44,-14,0
1001373,Australia,1,44,-14,1
1001373,Australia,1,44,-14,4
1001373,Australia,1,44,-14,1
1001373,Australia,1,43,-14,1
1001373,Australia,1,43,-15,0
1001373,Australia,1,43,-16,0
1001373,Australia,1,43,-17,0
1001373,Australia,1,43,-17,1
1001373,Australia,1,43,-17,1
1001373,Australia,1,42,-17,2
1001373,Australia,1,42,-17,1
1001373,Australia,1,42,-17,1
1001373,Australia,1,42,-18,0
1001373,Australia,1,42,-18,2
1001373,Australia,1,42,-19,0
1001373,Australia,1,42,-19,1
1001373,Australia,1,42,-19,2
1001373,Australia,1,41,-19,1
1001373,Australia,1,41,-20,0
1001373,Australia,1,41,-20,1
1001373,Australia,1,41,-20,1
1001373,Australia,1,41,-21,0
1001373,Australia,1,41,-21,2
1001373,Australia,1,40,-22,0
1001373,Australia,1,40,-22,4
1001373,Australia,1,40,-23,0
1001373,Australia,1,40,-24,0
1001373,Australia,1,40,-25,0
1001373,Australia,1,40,-25,1
1001373,Australia,1,39,-25,1
1001373,Australia,1,39,-25,1
1001373,Australia,1,39,-25,1
1001373,Australia,1,39,-25,1
1001373,Australia,1,39,-26,0
1001373,Australia,1,39,-26,4
1001373,Australia,1,38,-26,1
1001373,Australia,1,38,-27,0
1001373,Australia,1,38,-28,0
1001373,Australia,1,38,-29,0
1001373,Australia,1,38,-29,1
1001373,Australia,1,38,-30,0
1001373,Australia,1,38,-30,1
1001373,Australia,1,37,-30,1
1001373,Australia,1,37,-31,0
1001373,Australia,1,37,-31,4
1001373,Australia,1,37,-32,0
1001373,Australia,1,37,-33,0
1001373,Australia,1,37,-33,1
1001373,Australia,1,36,-33,1
1001373,Australia,1,36,-34,0
1001373,Australia,1,36,-34,1
1001373,Australia,1,36,-35,0
1001373,Australia,1,36,-35,1
1001373,Australia,1,36,-35,1
1001373,Australia,1,35,-35,1
1001373,Australia,1,35,-36,0
1001373,Australia,1,35,-37,0
1001373,Australia,1,35,-38,0
1001373,Australia,1,35,-39,0
1001373,Australia,1,35,-39,1
1001373,Australia,1,34,-39,1
1001373,Australia,1,34,-40,0
1001373,Australia,1,34,-41,0
1001373,Australia,1,34,-42,0
1001373,Australia,1,34,-42,1
1001373,Australia,1,34,-43,0
1001373,Australia,1,33,-44,0
1001373,Australia,1,33,-45,0
1001373,Australia,1,33,-45,1
1001373,Australia,1,33,-46,0
1001373,Australia,1,33,-46,1
1001373,Australia,1,33,-47,0
1001373,Australia,1,32,-47,1
1001373,Australia,1,32,-47,4
1001373,Australia,1,32,-47,1
1001373,Australia,1,32,-47,2
1001373,Australia,1,32,-48,0
1001373,Australia,1,32,-48,1
1001373,Australia,1,31,-49,0
1001373,Australia,1,31,-50,0
1001373,Australia,1,31,-50,1
1001373,Australia,1,31,-51,0
1001373,Australia,1,31,-51,1
1001373,Australia,1,31,-51,1
1001373,Australia,1,30,-52,0
1001373,Australia,1,30,-52,1
1001373,Australia,1,30,-52,1
1001373,Australia,1,30,-52,1
1001373,Australia,1,30,-52,1
1001373,Australia,1,30,-52,1
1001373,Australia,1,29,-52,2
1001373,Australia,1,29,-52,1
1001373,Australia,1,29,-53,0
1001373,Australia,1,29,-53,1
1001373,Australia,1,29,-53,1
1001373,Australia,1,29,-53,1
1001373,Australia,1,28,-53,2
1001373,Australia,1,28,-53,1
1001373,Australia,1,28,-54,0
1001373,Australia,1,28,-55,0
1001373,Australia,1,28,-56,0
1001373,Australia,1,28,-57,0
1001373,Australia,1,27,-57,2
1001373,Australia,1,27,-57,1
1001373,Australia,1,27,-57,4
1001373,Australia,1,27,-57,1
1001373,Australia,1,27,-57,1
1001373,Australia,1,27,-58,0
1001373,Australia,1,26,-59,0
1001373,Australia,1,26,-60,0
1001373,Australia,1,26,-61,0
1001373,Australia,1,26,-61,4
1001373,Australia,1,26,-61,1
1001373,Australia,1,26,-62,0
1001373,Australia,1,25,-62,4
1001373,Australia,1,25,-63,0
1001373,Australia,1,25,-64,0
1001373,Australia,1,25,-65,0
1001373,Australia,1,25,-65,4
1001373,Australia,1,25,-65,1
1001373,Australia,1,24,-66,0
1001373,Australia,1,24,-66,1
1001373,Australia,1,24,-66,4
1001373,Australia,1,24,-66,1
1001373,Australia,1,24,-67,0
1001373,Australia,1,24,-67,1
1001373,Australia,1,23,-68,0
1001373,Australia,1,23,-68,1
1001373,Australia,1,23,-68,1
1001373,Australia,1,23,-68,4
1001373,Australia,1,23,-68,1
1001373,Australia,1,23,-68,1
1001373,Australia,1,22,-68,1
1001373,Australia,1,22,-68,1
1001373,Australia,1,22,-69,0
1001373,Australia,1,22,-69,1
1001373,Australia,1,22,-69,1
1001373,Australia,1,22,-70,0
1001373,Australia,1,21,-70,2
1001373,Australia,1,21,-71,0
1001373,Australia,1,21,-71,4
1001373,Australia,1,21,-72,0
1001373,Australia,1,21,-72,1
1001373,Australia,1,21,-72,1
1001373,Australia,1,20,-72,4
1001373,Australia,1,20,-72,2
1001373,Australia,1,20,-72,1
1001373,Australia,1,20,-72,4
1001373,Australia,1,20,-73,0
1001373,Australia,1,20,-73,1
1001373,Australia,1,19,-74,0
1001373,Australia,1,19,-75,0
1001373,Australia,1,19,-75,1
1001373,Australia,1,19,-75,1
1001373,Australia,1,19,-76,0
1001373,Australia,1,19,-77,0
1001373,Australia,1,18,-78,0
1001373,Australia,1,18,-78,1
1001373,Australia,1,18,-78,1
1001373,Australia,1,18,-78,1
1001373,Australia,1,18,-78,1
1001373,Australia,1,18,-78,1
1001373,Australia,1,17,-78,1
1001373,Australia,1,17,-78,1
1001373,Australia,1,17,-79,0
1001373,Australia,1,17,-79,4
1001373,Australia,1,17,-79,1
1001373,Australia,1,17,-79,4
1001373,Australia,1,16,-80,0
1001373,Australia,1,16,-81,0
1001373,Australia,1,16,-81,6
1001373,Australia,1,16,-81,2
1001373,Australia,1,16,-81,1
1001373,Australia,1,16,-81,1
1001373,Australia,1,15,-81,6
1001373,Australia,1,15,-82,0
1001373,Australia,1,15,-82,4
1001373,Australia,1,15,-83,0
1001373,Australia,1,15,-84,0
1001373,Australia,1,15,-84,1
1001373,Australia,1,14,-85,0
1001373,Australia,1,14,-86,0
1001373,Australia,1,14,-86,1
1001373,Australia,1,14,-86,1
1001373,Australia,1,14,-86,1
1001373,Australia,1,14,-86,1
1001373,Australia,1,14,-86,1
1001373,Australia,1,13,-86,1
1001373,Australia,1,13,-86,3
1001373,Australia,1,13,-86,1
1001373,Australia,1,13,-86,1
1001373,Australia,1,13,-86,4
1001373,Australia,1,13,-86,4
1001373,Australia,1,12,-86,4
1001373,Australia,1,12,-86,6
1001373,Australia,1,12,-86,1
1001373,Australia,1,12,-86,1
1001373,Australia,1,12,-86,4
1001373,Australia,1,12,-87,0
1001373,Australia,1,11,-88,0
1001373,Australia,1,11,-88,2
1001373,Australia,1,11,-88,1
1001373,Australia,1,11,-89,0
1001373,Australia,1,11,-89,1
1001373,Australia,1,11,-90,0
1001373,Australia,1,11,-91,0
1001373,Australia,1,10,-91,4
1001373,Australia,1,10,-92,0
1001373,Australia,1,10,-92,1
1001373,Australia,1,10,-92,1
1001373,Australia,1,10,-92,2
1001373,Australia,1,10,-92,5
1001373,Australia,1,10,-92,1
1001373,Australia,1,10,-93,0
1001373,Australia,1,9,-93,1
1001373,Australia,1,9,-93,4
1001373,Australia,1,9,-94,0
1001373,Australia,1,9,-94,1
1001373,Australia,1,9,-94,1
1001373,Australia,1,9,-94,1
1001373,Australia,1,9,-94,1
1001373,Australia,1,8,-94,1
1001373,Australia,1,8,-94,1
1001373,Australia,1,8,-94,1
1001373,Australia,1,8,-95,0
1001373,Australia,1,8,-95,2
1001373,Australia,1,8,-96,0
1001373,Australia,1,7,-96,1
1001373,Australia,1,7,-97,0
1001373,Australia,1,7,-97,1
1001373,Australia,1,7,-97,4
1001373,Australia,1,7,-97,1
1001373,Australia,1,7,-97,2
1001373,Australia,1,6,-97,4
1001373,Australia,1,6,-97,1
1001373,Australia,1,6,-97,6
1001373,Australia,1,6,-97,1
1001373,Australia,1,6,-97,2
1001373,Australia,1,6,-97,2
1001373,Australia,1,6,-97,4
1001373,Australia,1,5,-97,1
1001373,Australia,1,5,-97,1
1001373,Australia,1,5,-97,1
1001373,Australia,1,5,-97,1
1001373,Australia,1,5,-97,6
1001373,Australia,1,5,-98,0
1001373,Australia,1,4,-98,1
1001373,Australia,1,4,-99,0
1001373,Australia,1,4,-99,1
1001373,Australia,1,4,-99,6
1001373,Australia,1,4,-99,1
1001373,Australia,1,4,-99,4
1001373,Australia,1,3,-100,0
1001373,Australia,1,3,-101,0
1001373,Australia,1,3,-102,0
1001373,Australia,1,3,-102,6
1001373,Australia,1,3,-103,0
1001373,Australia,1,3,-103,2
1001373,Australia,1,3,-103,6
1001373,Australia,1,2,-103,2
1001373,Australia,1,2,-103,2
1001373,Australia,1,2,-103,6
1001373,Australia,1,2,-103,1
1001373,Australia,1,2,-104,0
1001373,Australia,1,2,-105,0
1001373,Australia,1,1,-105,2
1001373,Australia,1,1,-105,6
1001373,Australia,1,1,-105,6
1001373,Australia,1,1,-105,6
1001373,Australia,1,1,-106,0
1001373,Australia,1,1,-106,1
1001373,New Zealand,2,50,9,0
1001373,New Zealand,2,50,8,0
1001373,New Zealand,2,50,8,4
1001373,New Zealand,2,50,8,4
1001373,New Zealand,2,50,8,3
1001373,New Zealand,2,50,7,0
1001373,New Zealand,2,49,6,0
1001373,New Zealand,2,49,5,0
1001373,New Zealand,2,49,5,4
1001373,New Zealand,2,49,5,6
1001373,New Zealand,2,49,4,0
1001373,New Zealand,2,49,4,1
1001373,New Zealand,2,48,3,0
1001373,New Zealand,2,48,3,1
1001373,New Zealand,2,48,3,1
1001373,New Zealand,2,48,2,0
1001373,New Zealand,2,48,1,0
1001373,New Zealand,2,48,0,0
1001373,New Zealand,2,48,-1,0
1001373,New Zealand,2,47,-2,0
1001373,New Zealand,2,47,-2,1
1001373,New Zealand,2,47,-2,1
1001373,New Zealand,2,47,-2,1
1001373,New Zealand,2,47,-3,0
1001373,New Zealand,2,47,-3,4
1001373,New Zealand,2,47,-3,1
1001373,New Zealand,2,46,-3,1
1001373,New Zealand,2,46,-4,0
1001373,New Zealand,2,46,-4,3
1001373,New Zealand,2,46,-5,0
1001373,New Zealand,2,46,-6,0
1001373,New Zealand,2,46,-6,4
1001373,New Zealand,2,45,-7,0
1001373,New Zealand,2,45,-8,0
1001373,New Zealand,2,45,-9,0
1001373,New Zealand,2,45,-10,0
1001373,New Zealand,2,45,-10,1
1001373,New Zealand,2,45,-10,1
1001373,New Zealand,2,44,-11,0
1001373,New Zealand,2,44,-11,4
1001373,New Zealand,2,44,-11,4
1001373,New Zealand,2,44,-12,0
1001373,New Zealand,2,44,-13,0
1001373,New Zealand,2,44,-13,1
1001373,New Zealand,2,43,-13,1
1001373,New Zealand,2,43,-14,0
1001373,New Zealand,2,43,-15,0
1001373,New Zealand,2,43,-16,0
1001373,New Zealand,2,43,-17,0
1001373,New Zealand,2,43,-18,0
1001373,New Zealand,2,42,-19,0
1001373,New Zealand,2,42,-20,0
1001373,New Zealand,2,42,-21,0
1001373,New Zealand,2,42,-22,0
1001373,New Zealand,2,42,-22,1
1001373,New Zealand,2,42,-23,0
1001373,New Zealand,2,41,-24,0
1001373,New Zealand,2,41,-25,0
1001373,New Zealand,2,41,-26,0
1001373,New Zealand,2,41,-27,0
1001373,New Zealand,2,41,-28,0
1001373,New Zealand,2,41,-29,0
1001373,New Zealand,2,40,-30,0
1001373,New Zealand,2,40,-30,1
1001373,New Zealand,2,40,-30,1
1001373,New Zealand,2,40,-30,1
1001373,New Zealand,2,40,-31,0
1001373,New Zealand,2,40,-31,2
1001373,New Zealand,2,39,-32,0
1001373,New Zealand,2,39,-32,1
1001373,New Zealand,2,39,-33,0
1001373,New Zealand,2,39,-33,1
1001373,New Zealand,2,39,-33,1
1001373,New Zealand,2,39,-33,1
1001373,New Zealand,2,38,-34,0
1001373,New Zealand,2,38,-35,0
1001373,New Zealand,2,38,-36,0
1001373,New Zealand,2,38,-36,4
1001373,New Zealand,2,38,-36,1
1001373,New Zealand,2,38,-36,1
1001373,New Zealand,2,38,-37,0
1001373,New Zealand,2,37,-38,0
1001373,New Zealand,2,37,-38,1
1001373,New Zealand,2,37,-38,1
1001373,New Zealand,2,37,-39,0
1001373,New Zealand,2,37,-40,0
1001373,New Zealand,2,37,-40,1
1001373,New Zealand,2,36,-40,1
1001373,New Zealand,2,36,-41,0
1001373,New Zealand,2,36,-42,0
1001373,New Zealand,2,36,-43,0
1001373,New Zealand,2,36,-44,0
1001373,New Zealand,2,36,-45,0
1001373,New Zealand,2,35,-46,0
1001373,New Zealand,2,35,-46,1
1001373,New Zealand,2,35,-46,1
1001373,New Zealand,2,35,-46,1
1001373,New Zealand,2,35,-46,1
1001373,New Zealand,2,35,-47,0
1001373,New Zealand,2,34,-47,1
1001373,New Zealand,2,34,-47,1
1001373,New Zealand,2,34,-47,6
1001373,New Zealand,2,34,-47,1
1001373,New Zealand,2,34,-48,0
1001373,New Zealand,2,34,-48,1
1001373,New Zealand,2,33,-49,0
1001373,New Zealand,2,33,-50,0
1001373,New Zealand,2,33,-51,0
1001373,New Zealand,2,33,-51,1
1001373,New Zealand,2,33,-52,0
1001373,New Zealand,2,33,-53,0
1001373,New Zealand,2,32,-53,1
1001373,New Zealand,2,32,-54,0
1001373,New Zealand,2,32,-54,1
1001373,New Zealand,2,32,-54,1
1001373,New Zealand,2,32,-55,0
1001373,New Zealand,2,32,-55,4
1001373,New Zealand,2,31,-55,1
1001373,New Zealand,2,31,-56,0
1001373,New Zealand,2,31,-56,2
1001373,New Zealand,2,31,-57,0
1001373,New Zealand,2,31,-57,1
1001373,New Zealand,2,31,-57,1
1001373,New Zealand,2,30,-57,2
1001373,New Zealand,2,30,-57,2
1001373,New Zealand,2,30,-58,0
1001373,New Zealand,2,30,-59,0
1001373,New Zealand,2,30,-59,4
1001373,New Zealand,2,30,-60,0
1001373,New Zealand,2,29,-61,0
1001373,New Zealand,2,29,-61,1
1001373,New Zealand,2,29,-62,0
1001373,New Zealand,2,29,-62,1
1001373,New Zealand,2,29,-62,4
1001373,New Zealand,2,29,-62,1
1001373,New Zealand,2,28,-62,4
1001373,New Zealand,2,28,-62,1
1001373,New Zealand,2,28,-63,0
1001373,New Zealand,2,28,-63,4
1001373,New Zealand,2,28,-63,1
1001373,New Zealand,2,28,-64,0
1001373,New Zealand,2,27,-65,0
1001373,New Zealand,2,27,-66,0
1001373,New Zealand,2,27,-66,2
1001373,New Zealand,2,27,-67,0
1001373,New Zealand,2,27,-67,4
1001373,New Zealand,2,27,-68,0
1001373,New Zealand,2,26,-68,2
1001373,New Zealand,2,26,-69,0
1001373,New Zealand,2,26,-70,0
1001373,New Zealand,2,26,-71,0
1001373,New Zealand,2,26,-71,1
1001373,New Zealand,2,26,-71,1
1001373,New Zealand,2,25,-71,1
1001373,New Zealand,2,25,-71,1
1001373,New Zealand,2,25,-71,4
1001373,New Zealand,2,25,-71,6
1001373,New Zealand,2,25,-72,0
1001373,New Zealand,2,25,-72,1
1001373,New Zealand,2,24,-73,0
1001373,New Zealand,2,24,-74,0
1001373,New Zealand,2,24,-74,1
1001373,New Zealand,2,24,-74,1
1001373,New Zealand,2,24,-75,0
1001373,New Zealand,2,24,-76,0
1001373,New Zealand,2,23,-76,1
1001373,New Zealand,2,23,-76,1
1001373,New Zealand,2,23,-76,3
1001373,New Zealand,2,23,-77,0
1001373,New Zealand,2,23,-77,4
1001373,New Zealand,2,23,-78,0
1001373,New Zealand,2,22,-78,1
1001373,New Zealand,2,22,-78,1
1001373,New Zealand,2,22,-78,1
1001373,New Zealand,2,22,-78,1
